date,season,year,month,hours,holiday,weekday,workingday,weather,temperature,atemp,humidity,windspeed,casual,registered,count,workingday_mapped,weather_mapped,day_mapped
2012-02-28,1,1,2,1,0,2,1,1,0.38,0.3939,0.62,0.1642,0,6,6,Weekday,Clear,Tuesday
2012-02-28,1,1,2,2,0,2,1,1,0.4,0.4091,0.54,0.1045,1,2,3,Weekday,Clear,Tuesday
2012-02-28,1,1,2,3,0,2,1,1,0.4,0.4091,0.32,0.3582,0,6,6,Weekday,Clear,Tuesday
2012-02-28,1,1,2,4,0,2,1,1,0.32,0.2879,0.42,0.3582,0,2,2,Weekday,Clear,Tuesday
2012-02-28,1,1,2,5,0,2,1,1,0.32,0.2879,0.42,0.3582,1,20,21,Weekday,Clear,Tuesday
2012-02-28,1,1,2,6,0,2,1,1,0.3,0.2727,0.45,0.3284,1,100,101,Weekday,Clear,Tuesday
2012-02-28,1,1,2,7,0,2,1,1,0.28,0.2576,0.45,0.2985,12,313,325,Weekday,Clear,Tuesday
2012-02-28,1,1,2,8,0,2,1,1,0.26,0.2424,0.48,0.2836,16,543,559,Weekday,Clear,Tuesday
2012-02-28,1,1,2,9,0,2,1,1,0.28,0.2576,0.45,0.3582,7,225,232,Weekday,Clear,Tuesday
2012-02-28,1,1,2,10,0,2,1,1,0.3,0.2727,0.42,0.2985,14,118,132,Weekday,Clear,Tuesday
2012-02-28,1,1,2,11,0,2,1,1,0.34,0.3182,0.36,0.2537,8,155,163,Weekday,Clear,Tuesday
2012-02-28,1,1,2,12,0,2,1,1,0.36,0.3485,0.34,0.1343,19,164,183,Weekday,Clear,Tuesday
2012-02-28,1,1,2,13,0,2,1,1,0.36,0.3636,0.32,0.1045,16,174,190,Weekday,Clear,Tuesday
2012-02-28,1,1,2,14,0,2,1,1,0.4,0.4091,0.28,0.1045,13,121,134,Weekday,Clear,Tuesday
2012-02-28,1,1,2,15,0,2,1,1,0.42,0.4242,0.26,0.0896,17,149,166,Weekday,Clear,Tuesday
2012-02-28,1,1,2,16,0,2,1,1,0.42,0.4242,0.28,0.0896,17,270,287,Weekday,Clear,Tuesday
2012-02-28,1,1,2,17,0,2,1,1,0.42,0.4242,0.26,0.0896,33,497,530,Weekday,Clear,Tuesday
2012-02-28,1,1,2,18,0,2,1,1,0.42,0.4242,0.28,0.1642,17,432,449,Weekday,Clear,Tuesday
2012-02-28,1,1,2,19,0,2,1,1,0.42,0.4242,0.26,0.0,15,291,306,Weekday,Clear,Tuesday
2012-02-28,1,1,2,20,0,2,1,1,0.4,0.4091,0.3,0.1343,2,202,204,Weekday,Clear,Tuesday
2012-02-28,1,1,2,21,0,2,1,1,0.34,0.3485,0.46,0.1045,10,178,188,Weekday,Clear,Tuesday
2012-02-28,1,1,2,22,0,2,1,1,0.34,0.3485,0.46,0.1045,6,95,101,Weekday,Clear,Tuesday
2012-02-28,1,1,2,23,0,2,1,1,0.32,0.303,0.53,0.2239,4,61,65,Weekday,Clear,Tuesday
2012-02-29,1,1,2,0,0,3,1,1,0.32,0.3333,0.53,0.1045,2,30,32,Weekday,Clear,Wednesday
2012-02-29,1,1,2,1,0,3,1,1,0.32,0.3333,0.49,0.1045,0,6,6,Weekday,Clear,Wednesday
2012-02-29,1,1,2,2,0,3,1,1,0.3,0.2879,0.56,0.2239,0,4,4,Weekday,Clear,Wednesday
2012-02-29,1,1,2,3,0,3,1,1,0.28,0.303,0.7,0.0896,0,2,2,Weekday,Clear,Wednesday
2012-02-29,1,1,2,5,0,3,1,1,0.26,0.2879,0.75,0.0896,0,29,29,Weekday,Clear,Wednesday
2012-02-29,1,1,2,6,0,3,1,2,0.28,0.303,0.75,0.0896,4,100,104,Weekday,Mist,Wednesday
2012-02-29,1,1,2,7,0,3,1,2,0.26,0.2727,0.81,0.1343,11,242,253,Weekday,Mist,Wednesday
2012-02-29,1,1,2,8,0,3,1,2,0.28,0.2879,0.75,0.1045,2,114,116,Weekday,Mist,Wednesday
2012-02-29,1,1,2,9,0,3,1,3,0.3,0.303,0.81,0.1642,5,33,38,Weekday,Light Snow,Wednesday
2012-02-29,1,1,2,10,0,3,1,3,0.3,0.303,0.81,0.1642,0,10,10,Weekday,Light Snow,Wednesday
2012-02-29,1,1,2,11,0,3,1,3,0.3,0.2879,0.87,0.194,1,9,10,Weekday,Light Snow,Wednesday
2012-02-29,1,1,2,12,0,3,1,3,0.32,0.303,0.93,0.3284,1,69,70,Weekday,Light Snow,Wednesday
2012-02-29,1,1,2,13,0,3,1,2,0.36,0.3333,0.93,0.3582,4,72,76,Weekday,Mist,Wednesday
2012-02-29,1,1,2,14,0,3,1,2,0.36,0.3333,0.93,0.3582,2,54,56,Weekday,Mist,Wednesday
2012-02-29,1,1,2,15,0,3,1,2,0.4,0.4091,0.82,0.2836,3,87,90,Weekday,Mist,Wednesday
2012-02-29,1,1,2,16,0,3,1,3,0.4,0.4091,0.82,0.2239,5,162,167,Weekday,Light Snow,Wednesday
2012-02-29,1,1,2,17,0,3,1,2,0.4,0.4091,0.87,0.1642,7,246,253,Weekday,Mist,Wednesday
2012-02-29,1,1,2,18,0,3,1,3,0.4,0.4091,0.87,0.0,11,181,192,Weekday,Light Snow,Wednesday
2012-02-29,1,1,2,19,0,3,1,2,0.4,0.4091,0.87,0.1045,0,102,102,Weekday,Mist,Wednesday
2012-02-29,1,1,2,20,0,3,1,3,0.42,0.4242,0.88,0.1642,2,95,97,Weekday,Light Snow,Wednesday
2012-02-29,1,1,2,21,0,3,1,3,0.42,0.4242,0.88,0.1642,0,39,39,Weekday,Light Snow,Wednesday
2012-02-29,1,1,2,22,0,3,1,3,0.42,0.4242,0.94,0.2537,2,53,55,Weekday,Light Snow,Wednesday
2012-02-29,1,1,2,23,0,3,1,3,0.42,0.4242,0.94,0.2537,3,30,33,Weekday,Light Snow,Wednesday
2012-03-01,1,1,3,0,0,4,1,2,0.42,0.4242,0.94,0.0,1,10,11,Weekday,Mist,Thursday
2012-03-01,1,1,3,1,0,4,1,3,0.46,0.4545,0.94,0.1045,0,12,12,Weekday,Light Snow,Thursday
2012-03-01,1,1,3,2,0,4,1,2,0.46,0.4545,0.94,0.2836,0,6,6,Weekday,Mist,Thursday
2012-03-01,1,1,3,3,0,4,1,1,0.46,0.4545,0.94,0.2239,0,3,3,Weekday,Clear,Thursday
2012-03-01,1,1,3,4,0,4,1,1,0.48,0.4697,0.88,0.194,0,5,5,Weekday,Clear,Thursday
2012-03-01,1,1,3,5,0,4,1,1,0.48,0.4697,0.88,0.1642,0,18,18,Weekday,Clear,Thursday
2012-03-01,1,1,3,6,0,4,1,2,0.42,0.4242,0.94,0.0,2,107,109,Weekday,Mist,Thursday
2012-03-01,1,1,3,7,0,4,1,2,0.44,0.4394,0.94,0.1343,8,296,304,Weekday,Mist,Thursday
2012-03-01,1,1,3,8,0,4,1,1,0.42,0.4242,0.94,0.1343,15,579,594,Weekday,Clear,Thursday
2012-03-01,1,1,3,9,0,4,1,1,0.46,0.4545,0.77,0.2537,5,281,286,Weekday,Clear,Thursday
2012-03-01,1,1,3,10,0,4,1,1,0.52,0.5,0.55,0.1642,11,122,133,Weekday,Clear,Thursday
2012-03-01,1,1,3,11,0,4,1,1,0.56,0.5303,0.43,0.194,19,149,168,Weekday,Clear,Thursday
2012-03-01,1,1,3,12,0,4,1,1,0.56,0.5303,0.37,0.2239,16,204,220,Weekday,Clear,Thursday
2012-03-01,1,1,3,13,0,4,1,1,0.58,0.5455,0.32,0.2537,24,187,211,Weekday,Clear,Thursday
2012-03-01,1,1,3,14,0,4,1,1,0.58,0.5455,0.35,0.2239,37,174,211,Weekday,Clear,Thursday
2012-03-01,1,1,3,15,0,4,1,1,0.6,0.6212,0.31,0.2537,31,192,223,Weekday,Clear,Thursday
2012-03-01,1,1,3,16,0,4,1,1,0.58,0.5455,0.32,0.2985,38,323,361,Weekday,Clear,Thursday
2012-03-01,1,1,3,17,0,4,1,1,0.56,0.5303,0.35,0.2985,49,551,600,Weekday,Clear,Thursday
2012-03-01,1,1,3,18,0,4,1,1,0.54,0.5152,0.34,0.3582,27,498,525,Weekday,Clear,Thursday
2012-03-01,1,1,3,19,0,4,1,1,0.48,0.4697,0.41,0.3284,11,317,328,Weekday,Clear,Thursday
2012-03-01,1,1,3,20,0,4,1,1,0.44,0.4394,0.44,0.4179,12,242,254,Weekday,Clear,Thursday
2012-03-01,1,1,3,21,0,4,1,1,0.42,0.4242,0.47,0.4627,7,190,197,Weekday,Clear,Thursday
2012-03-01,1,1,3,22,0,4,1,1,0.38,0.3939,0.5,0.2537,3,123,126,Weekday,Clear,Thursday
2012-03-01,1,1,3,23,0,4,1,1,0.36,0.3485,0.5,0.2239,9,76,85,Weekday,Clear,Thursday
2012-03-02,1,1,3,0,0,5,1,1,0.34,0.3333,0.53,0.1642,1,45,46,Weekday,Clear,Friday
2012-03-02,1,1,3,1,0,5,1,1,0.34,0.3182,0.49,0.2239,2,18,20,Weekday,Clear,Friday
2012-03-02,1,1,3,2,0,5,1,1,0.34,0.3182,0.53,0.2836,2,4,6,Weekday,Clear,Friday
2012-03-02,1,1,3,3,0,5,1,1,0.32,0.3182,0.57,0.194,0,3,3,Weekday,Clear,Friday
2012-03-02,1,1,3,4,0,5,1,1,0.32,0.3485,0.61,0.0,0,2,2,Weekday,Clear,Friday
2012-03-02,1,1,3,5,0,5,1,1,0.3,0.3333,0.7,0.0,0,24,24,Weekday,Clear,Friday
2012-03-02,1,1,3,6,0,5,1,1,0.3,0.3333,0.7,0.0,4,88,92,Weekday,Clear,Friday
2012-03-02,1,1,3,7,0,5,1,1,0.3,0.3333,0.7,0.0,4,258,262,Weekday,Clear,Friday
2012-03-02,1,1,3,8,0,5,1,1,0.28,0.303,0.75,0.0896,16,533,549,Weekday,Clear,Friday
2012-03-02,1,1,3,9,0,5,1,1,0.3,0.3333,0.81,0.0,15,299,314,Weekday,Clear,Friday
2012-03-02,1,1,3,10,0,5,1,1,0.36,0.3485,0.5,0.1642,14,118,132,Weekday,Clear,Friday
2012-03-02,1,1,3,11,0,5,1,1,0.38,0.3939,0.46,0.194,40,154,194,Weekday,Clear,Friday
2012-03-02,1,1,3,12,0,5,1,1,0.4,0.4091,0.43,0.1642,40,194,234,Weekday,Clear,Friday
2012-03-02,1,1,3,13,0,5,1,1,0.42,0.4242,0.44,0.2239,31,191,222,Weekday,Clear,Friday
2012-03-02,1,1,3,14,0,5,1,2,0.44,0.4394,0.44,0.2836,29,176,205,Weekday,Mist,Friday
2012-03-02,1,1,3,15,0,5,1,2,0.42,0.4242,0.5,0.2985,5,73,78,Weekday,Mist,Friday
2012-03-02,1,1,3,16,0,5,1,3,0.4,0.4091,0.58,0.2985,1,49,50,Weekday,Light Snow,Friday
2012-03-02,1,1,3,17,0,5,1,3,0.36,0.3485,0.81,0.2239,5,123,128,Weekday,Light Snow,Friday
2012-03-02,1,1,3,18,0,5,1,3,0.36,0.3485,0.87,0.194,6,154,160,Weekday,Light Snow,Friday
2012-03-02,1,1,3,19,0,5,1,3,0.36,0.3485,0.87,0.194,12,162,174,Weekday,Light Snow,Friday
2012-03-02,1,1,3,20,0,5,1,2,0.36,0.3485,0.87,0.194,7,93,100,Weekday,Mist,Friday
2012-03-02,1,1,3,21,0,5,1,3,0.36,0.3636,0.87,0.0896,2,99,101,Weekday,Light Snow,Friday
2012-03-02,1,1,3,22,0,5,1,2,0.36,0.3788,0.87,0.0,6,69,75,Weekday,Mist,Friday
2012-03-02,1,1,3,23,0,5,1,2,0.36,0.3788,0.87,0.0,4,19,23,Weekday,Mist,Friday
2012-03-03,1,1,3,0,0,6,0,3,0.36,0.3636,0.93,0.0896,1,21,22,Holiday,Light Snow,Saturday
2012-03-03,1,1,3,1,0,6,0,3,0.36,0.3788,0.93,0.0,0,44,44,Holiday,Light Snow,Saturday
2012-03-03,1,1,3,2,0,6,0,3,0.36,0.3636,0.93,0.0896,4,34,38,Holiday,Light Snow,Saturday
2012-03-03,1,1,3,3,0,6,0,2,0.36,0.3485,0.93,0.1642,1,20,21,Holiday,Mist,Saturday
2012-03-03,1,1,3,4,0,6,0,2,0.36,0.3485,0.93,0.194,0,2,2,Holiday,Mist,Saturday
2012-03-03,1,1,3,5,0,6,0,2,0.36,0.3636,0.93,0.0896,1,1,2,Holiday,Mist,Saturday
2012-03-03,1,1,3,6,0,6,0,2,0.36,0.3636,0.93,0.0896,1,6,7,Holiday,Mist,Saturday
2012-03-03,1,1,3,7,0,6,0,2,0.36,0.3485,0.93,0.1343,2,14,16,Holiday,Mist,Saturday
2012-03-03,1,1,3,8,0,6,0,3,0.36,0.3788,0.93,0.0,2,46,48,Holiday,Light Snow,Saturday
2012-03-03,1,1,3,9,0,6,0,3,0.38,0.3939,0.87,0.0896,7,87,94,Holiday,Light Snow,Saturday
2012-03-03,1,1,3,10,0,6,0,2,0.4,0.4091,0.87,0.0,31,137,168,Holiday,Mist,Saturday
2012-03-03,1,1,3,11,0,6,0,2,0.4,0.4091,0.87,0.0896,33,181,214,Holiday,Mist,Saturday
2012-03-03,1,1,3,12,0,6,0,2,0.42,0.4242,0.67,0.2537,47,252,299,Holiday,Mist,Saturday
2012-03-03,1,1,3,13,0,6,0,1,0.44,0.4394,0.51,0.2836,87,252,339,Holiday,Clear,Saturday
2012-03-03,1,1,3,14,0,6,0,2,0.46,0.4545,0.44,0.3582,151,279,430,Holiday,Mist,Saturday
2012-03-03,1,1,3,15,0,6,0,1,0.48,0.4697,0.29,0.2985,145,254,399,Holiday,Clear,Saturday
2012-03-03,1,1,3,16,0,6,0,1,0.5,0.4848,0.27,0.2985,167,300,467,Holiday,Clear,Saturday
2012-03-03,1,1,3,17,0,6,0,1,0.5,0.4848,0.23,0.3284,106,279,385,Holiday,Clear,Saturday
2012-03-03,1,1,3,18,0,6,0,1,0.5,0.4848,0.25,0.2537,53,250,303,Holiday,Clear,Saturday
2012-03-03,1,1,3,19,0,6,0,1,0.46,0.4545,0.33,0.1642,34,191,225,Holiday,Clear,Saturday
2012-03-03,1,1,3,20,0,6,0,1,0.44,0.4394,0.3,0.1343,28,121,149,Holiday,Clear,Saturday
2012-03-03,1,1,3,21,0,6,0,1,0.46,0.4545,0.19,0.3284,24,130,154,Holiday,Clear,Saturday
2012-03-03,1,1,3,22,0,6,0,1,0.44,0.4394,0.21,0.1343,19,115,134,Holiday,Clear,Saturday
2012-03-03,1,1,3,23,0,6,0,1,0.42,0.4242,0.24,0.0,12,94,106,Holiday,Clear,Saturday
2012-03-04,1,1,3,0,0,0,0,2,0.4,0.4091,0.3,0.3582,5,67,72,Holiday,Mist,Sunday
2012-03-04,1,1,3,1,0,0,0,2,0.38,0.3939,0.34,0.194,16,60,76,Holiday,Mist,Sunday
2012-03-04,1,1,3,2,0,0,0,2,0.36,0.3485,0.4,0.1642,14,66,80,Holiday,Mist,Sunday
2012-03-04,1,1,3,3,0,0,0,2,0.36,0.3485,0.43,0.1343,5,21,26,Holiday,Mist,Sunday
2012-03-04,1,1,3,4,0,0,0,2,0.34,0.3333,0.46,0.194,3,11,14,Holiday,Mist,Sunday
2012-03-04,1,1,3,5,0,0,0,2,0.34,0.3182,0.46,0.2239,0,5,5,Holiday,Mist,Sunday
2012-03-04,1,1,3,6,0,0,0,2,0.3,0.2727,0.52,0.2985,0,5,5,Holiday,Mist,Sunday
2012-03-04,1,1,3,7,0,0,0,2,0.3,0.2727,0.52,0.2985,2,21,23,Holiday,Mist,Sunday
2012-03-04,1,1,3,8,0,0,0,1,0.3,0.2727,0.52,0.3284,12,54,66,Holiday,Clear,Sunday
2012-03-04,1,1,3,9,0,0,0,1,0.3,0.2727,0.49,0.4478,14,104,118,Holiday,Clear,Sunday
2012-03-04,1,1,3,10,0,0,0,1,0.3,0.2727,0.49,0.3284,31,161,192,Holiday,Clear,Sunday
2012-03-04,1,1,3,11,0,0,0,1,0.32,0.2879,0.45,0.3881,64,192,256,Holiday,Clear,Sunday
2012-03-04,1,1,3,12,0,0,0,1,0.34,0.303,0.42,0.3582,71,256,327,Holiday,Clear,Sunday
2012-03-04,1,1,3,13,0,0,0,1,0.36,0.3333,0.37,0.3582,108,256,364,Holiday,Clear,Sunday
2012-03-04,1,1,3,14,0,0,0,1,0.36,0.3333,0.34,0.3582,106,226,332,Holiday,Clear,Sunday
2012-03-04,1,1,3,15,0,0,0,1,0.36,0.3182,0.32,0.5224,82,252,334,Holiday,Clear,Sunday
2012-03-04,1,1,3,16,0,0,0,1,0.36,0.3182,0.29,0.4925,68,231,299,Holiday,Clear,Sunday
2012-03-04,1,1,3,17,0,0,0,1,0.34,0.2879,0.31,0.5522,49,214,263,Holiday,Clear,Sunday
2012-03-04,1,1,3,18,0,0,0,1,0.32,0.2727,0.33,0.6119,20,164,184,Holiday,Clear,Sunday
2012-03-04,1,1,3,19,0,0,0,1,0.3,0.2576,0.36,0.4925,12,120,132,Holiday,Clear,Sunday
2012-03-04,1,1,3,20,0,0,0,1,0.28,0.2727,0.38,0.2537,8,80,88,Holiday,Clear,Sunday
2012-03-04,1,1,3,21,0,0,0,1,0.28,0.2727,0.36,0.2239,9,70,79,Holiday,Clear,Sunday
2012-03-04,1,1,3,22,0,0,0,1,0.26,0.2424,0.41,0.2537,9,53,62,Holiday,Clear,Sunday
2012-03-04,1,1,3,23,0,0,0,1,0.26,0.2576,0.41,0.194,2,24,26,Holiday,Clear,Sunday
2012-03-05,1,1,3,0,0,1,1,1,0.24,0.2273,0.44,0.194,2,15,17,Weekday,Clear,Monday
2012-03-05,1,1,3,1,0,1,1,1,0.24,0.2424,0.48,0.1343,3,3,6,Weekday,Clear,Monday
2012-03-05,1,1,3,2,0,1,1,1,0.24,0.2424,0.48,0.1343,1,3,4,Weekday,Clear,Monday
2012-03-05,1,1,3,3,0,1,1,1,0.22,0.2273,0.51,0.1642,0,1,1,Weekday,Clear,Monday
2012-03-05,1,1,3,4,0,1,1,1,0.2,0.2273,0.55,0.0896,0,1,1,Weekday,Clear,Monday
2012-03-05,1,1,3,5,0,1,1,1,0.2,0.2273,0.55,0.0896,1,17,18,Weekday,Clear,Monday
2012-03-05,1,1,3,6,0,1,1,1,0.18,0.197,0.59,0.1343,2,89,91,Weekday,Clear,Monday
2012-03-05,1,1,3,7,0,1,1,1,0.18,0.197,0.59,0.1343,7,253,260,Weekday,Clear,Monday
2012-03-05,1,1,3,8,0,1,1,1,0.2,0.2273,0.59,0.1045,13,415,428,Weekday,Clear,Monday
2012-03-05,1,1,3,9,0,1,1,2,0.22,0.2576,0.6,0.0896,11,186,197,Weekday,Mist,Monday
2012-03-05,1,1,3,10,0,1,1,2,0.24,0.2576,0.6,0.0,12,74,86,Weekday,Mist,Monday
2012-03-05,1,1,3,11,0,1,1,2,0.26,0.2727,0.56,0.1343,17,86,103,Weekday,Mist,Monday
2012-03-05,1,1,3,12,0,1,1,2,0.26,0.303,0.52,0.0,15,122,137,Weekday,Mist,Monday
2012-03-05,1,1,3,13,0,1,1,2,0.26,0.2576,0.55,0.2985,11,109,120,Weekday,Mist,Monday
2012-03-05,1,1,3,14,0,1,1,2,0.28,0.2576,0.57,0.3582,13,115,128,Weekday,Mist,Monday
2012-03-05,1,1,3,15,0,1,1,2,0.3,0.2879,0.53,0.194,20,110,130,Weekday,Mist,Monday
2012-03-05,1,1,3,16,0,1,1,1,0.3,0.2727,0.45,0.2985,30,180,210,Weekday,Clear,Monday
2012-03-05,1,1,3,17,0,1,1,3,0.3,0.2727,0.45,0.2985,11,376,387,Weekday,Light Snow,Monday
2012-03-05,1,1,3,18,0,1,1,3,0.28,0.2273,0.55,0.6567,12,363,375,Weekday,Light Snow,Monday
2012-03-05,1,1,3,19,0,1,1,1,0.26,0.2576,0.53,0.2239,6,220,226,Weekday,Clear,Monday
2012-03-05,1,1,3,20,0,1,1,1,0.26,0.2273,0.37,0.4627,8,171,179,Weekday,Clear,Monday
2012-03-05,1,1,3,21,0,1,1,1,0.26,0.2273,0.37,0.3881,4,116,120,Weekday,Clear,Monday
2012-03-05,1,1,3,22,0,1,1,1,0.24,0.2121,0.35,0.3284,2,76,78,Weekday,Clear,Monday
2012-03-05,1,1,3,23,0,1,1,1,0.22,0.1818,0.37,0.5821,2,29,31,Weekday,Clear,Monday
2012-03-06,1,1,3,0,0,2,1,1,0.22,0.2121,0.37,0.2985,0,8,8,Weekday,Clear,Tuesday
2012-03-06,1,1,3,1,0,2,1,1,0.2,0.197,0.44,0.2537,0,6,6,Weekday,Clear,Tuesday
2012-03-06,1,1,3,2,0,2,1,1,0.2,0.197,0.44,0.2239,0,4,4,Weekday,Clear,Tuesday
2012-03-06,1,1,3,3,0,2,1,1,0.18,0.1667,0.51,0.2836,0,1,1,Weekday,Clear,Tuesday
2012-03-06,1,1,3,4,0,2,1,1,0.18,0.1667,0.51,0.2985,0,3,3,Weekday,Clear,Tuesday
2012-03-06,1,1,3,5,0,2,1,1,0.18,0.1818,0.51,0.2239,0,25,25,Weekday,Clear,Tuesday
2012-03-06,1,1,3,6,0,2,1,1,0.18,0.2121,0.51,0.1045,3,99,102,Weekday,Clear,Tuesday
2012-03-06,1,1,3,7,0,2,1,1,0.16,0.1818,0.55,0.1343,5,270,275,Weekday,Clear,Tuesday
2012-03-06,1,1,3,8,0,2,1,1,0.16,0.1818,0.59,0.1045,14,487,501,Weekday,Clear,Tuesday
2012-03-06,1,1,3,9,0,2,1,1,0.22,0.2727,0.47,0.0,11,222,233,Weekday,Clear,Tuesday
2012-03-06,1,1,3,10,0,2,1,1,0.24,0.2576,0.44,0.0,16,113,129,Weekday,Clear,Tuesday
2012-03-06,1,1,3,11,0,2,1,1,0.26,0.2576,0.41,0.1642,20,110,130,Weekday,Clear,Tuesday
2012-03-06,1,1,3,12,0,2,1,1,0.26,0.2727,0.41,0.1045,9,129,138,Weekday,Clear,Tuesday
2012-03-06,1,1,3,13,0,2,1,1,0.3,0.303,0.39,0.1343,16,148,164,Weekday,Clear,Tuesday
2012-03-06,1,1,3,14,0,2,1,1,0.32,0.303,0.36,0.2239,20,116,136,Weekday,Clear,Tuesday
2012-03-06,1,1,3,15,0,2,1,1,0.34,0.303,0.36,0.2985,24,142,166,Weekday,Clear,Tuesday
2012-03-06,1,1,3,16,0,2,1,1,0.36,0.3333,0.32,0.2836,22,228,250,Weekday,Clear,Tuesday
2012-03-06,1,1,3,17,0,2,1,1,0.36,0.3333,0.34,0.2836,21,425,446,Weekday,Clear,Tuesday
2012-03-06,1,1,3,18,0,2,1,1,0.34,0.303,0.42,0.3284,15,442,457,Weekday,Clear,Tuesday
2012-03-06,1,1,3,19,0,2,1,1,0.34,0.303,0.46,0.2985,9,278,287,Weekday,Clear,Tuesday
2012-03-06,1,1,3,20,0,2,1,1,0.32,0.3182,0.49,0.194,3,184,187,Weekday,Clear,Tuesday
2012-03-06,1,1,3,21,0,2,1,1,0.32,0.3182,0.49,0.194,5,143,148,Weekday,Clear,Tuesday
2012-03-06,1,1,3,22,0,2,1,1,0.28,0.2727,0.56,0.1642,5,101,106,Weekday,Clear,Tuesday
2012-03-06,1,1,3,23,0,2,1,1,0.28,0.2727,0.61,0.2239,3,51,54,Weekday,Clear,Tuesday
2012-03-07,1,1,3,0,0,3,1,1,0.28,0.2576,0.65,0.2836,3,12,15,Weekday,Clear,Wednesday
2012-03-07,1,1,3,1,0,3,1,1,0.3,0.2727,0.61,0.2985,1,4,5,Weekday,Clear,Wednesday
2012-03-07,1,1,3,2,0,3,1,1,0.3,0.2879,0.56,0.2836,0,4,4,Weekday,Clear,Wednesday
2012-03-07,1,1,3,3,0,3,1,1,0.3,0.2727,0.56,0.3582,1,2,3,Weekday,Clear,Wednesday
2012-03-07,1,1,3,4,0,3,1,1,0.28,0.2576,0.61,0.3284,0,3,3,Weekday,Clear,Wednesday
2012-03-07,1,1,3,5,0,3,1,1,0.28,0.2576,0.56,0.2985,0,18,18,Weekday,Clear,Wednesday
2012-03-07,1,1,3,6,0,3,1,1,0.28,0.2576,0.61,0.3881,4,104,108,Weekday,Clear,Wednesday
2012-03-07,1,1,3,7,0,3,1,1,0.26,0.2273,0.65,0.3881,12,332,344,Weekday,Clear,Wednesday
2012-03-07,1,1,3,8,0,3,1,1,0.28,0.2576,0.61,0.2985,12,554,566,Weekday,Clear,Wednesday
2012-03-07,1,1,3,9,0,3,1,1,0.3,0.2727,0.61,0.3284,12,252,264,Weekday,Clear,Wednesday
2012-03-07,1,1,3,10,0,3,1,1,0.36,0.3333,0.5,0.2985,20,127,147,Weekday,Clear,Wednesday
2012-03-07,1,1,3,11,0,3,1,1,0.42,0.4242,0.38,0.2985,33,128,161,Weekday,Clear,Wednesday
2012-03-07,1,1,3,12,0,3,1,1,0.44,0.4394,0.38,0.3881,40,175,215,Weekday,Clear,Wednesday
2012-03-07,1,1,3,13,0,3,1,1,0.5,0.4848,0.34,0.4179,26,179,205,Weekday,Clear,Wednesday
2012-03-07,1,1,3,14,0,3,1,1,0.52,0.5,0.36,0.3284,38,137,175,Weekday,Clear,Wednesday
2012-03-07,1,1,3,15,0,3,1,1,0.54,0.5152,0.37,0.4478,44,165,209,Weekday,Clear,Wednesday
2012-03-07,1,1,3,16,0,3,1,1,0.56,0.5303,0.37,0.4179,34,254,288,Weekday,Clear,Wednesday
2012-03-07,1,1,3,17,0,3,1,1,0.56,0.5303,0.43,0.4925,58,554,612,Weekday,Clear,Wednesday
2012-03-07,1,1,3,18,0,3,1,1,0.56,0.5303,0.4,0.4627,35,509,544,Weekday,Clear,Wednesday
2012-03-07,1,1,3,19,0,3,1,1,0.54,0.5152,0.42,0.3582,16,345,361,Weekday,Clear,Wednesday
2012-03-07,1,1,3,20,0,3,1,1,0.5,0.4848,0.51,0.2537,18,242,260,Weekday,Clear,Wednesday
2012-03-07,1,1,3,21,0,3,1,1,0.44,0.4394,0.62,0.2537,11,177,188,Weekday,Clear,Wednesday
2012-03-07,1,1,3,22,0,3,1,1,0.46,0.4545,0.59,0.2985,10,149,159,Weekday,Clear,Wednesday
2012-03-07,1,1,3,23,0,3,1,1,0.44,0.4394,0.62,0.3284,4,58,62,Weekday,Clear,Wednesday
2012-03-08,1,1,3,0,0,4,1,1,0.44,0.4394,0.62,0.3284,11,35,46,Weekday,Clear,Thursday
2012-03-08,1,1,3,1,0,4,1,1,0.46,0.4545,0.63,0.3284,4,17,21,Weekday,Clear,Thursday
2012-03-08,1,1,3,2,0,4,1,1,0.46,0.4545,0.63,0.3881,6,5,11,Weekday,Clear,Thursday
2012-03-08,1,1,3,3,0,4,1,1,0.46,0.4545,0.63,0.3881,0,3,3,Weekday,Clear,Thursday
2012-03-08,1,1,3,4,0,4,1,1,0.44,0.4394,0.72,0.2836,0,2,2,Weekday,Clear,Thursday
2012-03-08,1,1,3,5,0,4,1,1,0.42,0.4242,0.77,0.2239,1,28,29,Weekday,Clear,Thursday
2012-03-08,1,1,3,6,0,4,1,1,0.42,0.4242,0.77,0.2537,4,105,109,Weekday,Clear,Thursday
2012-03-08,1,1,3,7,0,4,1,1,0.42,0.4242,0.77,0.3582,8,326,334,Weekday,Clear,Thursday
2012-03-08,1,1,3,8,0,4,1,1,0.44,0.4394,0.77,0.3881,12,573,585,Weekday,Clear,Thursday
2012-03-08,1,1,3,9,0,4,1,1,0.46,0.4545,0.72,0.4627,19,282,301,Weekday,Clear,Thursday
2012-03-08,1,1,3,10,0,4,1,1,0.5,0.4848,0.68,0.4627,19,119,138,Weekday,Clear,Thursday
2012-03-08,1,1,3,11,0,4,1,2,0.54,0.5152,0.6,0.4627,48,156,204,Weekday,Mist,Thursday
2012-03-08,1,1,3,12,0,4,1,2,0.56,0.5303,0.6,0.4478,27,224,251,Weekday,Mist,Thursday
